Kepler-427 b,Kepler-427,1,2014,10.29099400,13.790,92.17000,1100,4.14,Kepler
Kepler-933 b,Kepler-933,1,2016,14.20443009,2.460,6.62000,602,4.54,Kepler
Kepler-1357 b,Kepler-1357,1,2016,3.00913240,1.280,2.18000,1177,4.50,Kepler
Kepler-1487 c,Kepler-1487,1,2023,35.80071120,7.970,48.70000,991,3.50,Kepler
Kepler-1487 b,Kepler-1487,1,2016,7.31946363,2.130,5.18000,1682,4.16,Kepler
Kepler-1307 b,Kepler-1307,1,2016,18.01621096,2.470,6.66000,768,4.39,Kepler
Kepler-1674 b,Kepler-1674,1,2020,62.56110000,3.206,10.40000,417,4.53,Kepler
Kepler-976 b,Kepler-976,1,2016,105.95641480,3.960,14.90000,324,4.55,Kepler
Kepler-419 c,Kepler-419,1,2014,675.47000000,12.600,2320.10000,,4.10,Kepler
Kepler-419 b,Kepler-419,1,2014,69.75460000,10.800,794.50000,613,4.10,Kepler
CoRoT-27 b,CoRoT-27,1,2014,3.57532000,11.287,3302.11000,1500,4.40,CoRoT
Kepler-1018 b,Kepler-1018,1,2016,49.10135140,2.580,7.18000,498,4.52,Kepler
Kepler-1810 b,Kepler-1810,1,2021,101.13300320,3.918,14.60000,380,4.39,Kepler
Kepler-193 c,Kepler-193,1,2014,50.69749400,2.750,8.00000,595,4.40,Kepler
Kepler-193 b,Kepler-193,1,2014,11.38848000,2.390,6.30000,979,4.40,Kepler
Kepler-1717 b,Kepler-1717,1,2021,30.65279961,2.989,9.21000,780,4.07,Kepler
Kepler-1116 b,Kepler-1116,1,2016,41.69778270,2.540,6.99000,488,4.48,Kepler
Kepler-1815 b,Kepler-1815,1,2021,12.19139957,2.749,7.99000,763,4.40,Kepler
Kepler-43 b,Kepler-43,1,2011,3.02409490,13.664,1026.59090,1620,4.26,Kepler
Kepler-736 b,Kepler-736,1,2016,3.60147201,2.930,8.91000,996,4.56,Kepler
Kepler-1943 b,Kepler-1943,1,2021,4.85018015,1.549,3.02000,1098,4.49,Kepler
Kepler-1370 c,Kepler-1370,1,2016,7.44142113,1.270,2.15000,1075,4.29,Kepler
Kepler-1370 b,Kepler-1370,1,2016,20.26416840,1.840,4.04000,770,4.29,Kepler
Kepler-1287 b,Kepler-1287,1,2016,11.47685909,1.540,2.99000,796,4.48,Kepler
Kepler-344 c,Kepler-344,1,2014,125.59680900,2.950,9.01000,360,4.45,Kepler
Kepler-344 b,Kepler-344,1,2014,21.96394500,2.610,7.32000,643,4.45,Kepler
Kepler-1476 b,Kepler-1476,1,2016,10.35863224,1.670,3.43000,860,4.47,Kepler
Kepler-418 c,Kepler-418,1,2021,12.21829987,5.221,23.70000,835,4.35,Kepler
Kepler-418 b,Kepler-418,1,2014,86.67856000,13.450,349.61125,434,4.35,Kepler
Kepler-259 c,Kepler-259,1,2014,36.92493100,2.700,7.75000,530,4.53,Kepler
Kepler-259 b,Kepler-259,1,2014,8.11531700,2.800,8.25000,879,4.53,Kepler
Kepler-1946 b,Kepler-1946,1,2021,3.03519011,2.488,6.75000,1143,4.50,Kepler
Kepler-1580 b,Kepler-1580,1,2016,56.64492790,2.110,5.10000,733,3.94,Kepler
Kepler-920 c,Kepler-920,1,2016,100.82741130,3.800,13.80000,364,4.54,Kepler
Kepler-920 b,Kepler-920,1,2016,6.53192704,2.420,6.44000,907,4.54,Kepler
Kepler-923 b,Kepler-923,1,2016,6.93366476,1.380,2.48000,1104,4.28,Kepler
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,1,2008,,1.630,3.30000,,,MOA
Kepler-1236 b,Kepler-1236,1,2016,31.05716180,2.140,5.22000,480,4.55,Kepler
Kepler-841 b,Kepler-841,1,2016,124.41983980,5.230,23.80000,416,4.56,Kepler
Kepler-1452 b,Kepler-1452,1,2016,42.91375100,2.700,7.75000,810,3.95,Kepler
Kepler-1745 b,Kepler-1745,1,2021,3.01619005,1.929,4.38000,1449,4.14,Kepler
Kepler-525 b,Kepler-525,1,2016,18.68404933,2.630,7.41000,832,4.29,Kepler
Kepler-562 b,Kepler-562,1,2016,18.00931444,5.210,23.70000,658,4.50,Kepler
Kepler-702 b,Kepler-702,1,2016,10.52629406,9.170,61.80000,713,4.53,Kepler
Kepler-1417 b,Kepler-1417,1,2016,20.35052130,1.000,0.97200,695,4.43,Kepler
Kepler-913 c,Kepler-913,1,2021,5.93911982,3.858,14.20000,1357,4.04,Kepler
Kepler-913 b,Kepler-913,1,2016,10.29672521,2.060,4.90000,1129,4.67,Kepler
Kepler-692 b,Kepler-692,1,2016,21.81293494,3.110,9.85000,639,4.53,Kepler
Kepler-638 b,Kepler-638,1,2016,6.07972888,1.830,4.01000,1111,4.43,Kepler
Kepler-1923 b,Kepler-1923,1,2021,52.60969925,1.960,4.50000,553,4.26,Kepler
Kepler-1231 b,Kepler-1231,1,2016,10.41725184,1.420,2.60000,870,4.44,Kepler
Kepler-998 b,Kepler-998,1,2016,5.65377733,2.320,5.99000,1020,4.34,Kepler
Kepler-793 b,Kepler-793,1,2016,4.24153639,1.370,2.45000,1177,4.46,Kepler
Kepler-811 b,Kepler-811,1,2016,23.58447697,2.700,7.75000,730,4.25,Kepler
Kepler-627 b,Kepler-627,1,2016,40.69944430,3.730,13.40000,685,4.21,Kepler
Kepler-1895 b,Kepler-1895,1,2021,6.07029009,2.119,5.14000,789,4.60,Kepler
Kepler-346 c,Kepler-346,1,2014,23.85154900,3.070,9.64000,654,4.46,Kepler
Kepler-346 b,Kepler-346,1,2014,6.51112700,2.660,7.56000,1008,4.46,Kepler
Kepler-816 b,Kepler-816,1,2016,10.50682565,10.240,74.50000,668,4.54,Kepler
Kepler-857 b,Kepler-857,1,2016,85.35129427,6.800,37.20000,390,4.45,Kepler
Kepler-1115 b,Kepler-1115,1,2016,23.55407250,1.700,3.53000,1381,4.17,Kepler
Kepler-1897 b,Kepler-1897,1,2021,24.22030067,2.814,8.32000,505,4.60,Kepler
Kepler-1072 b,Kepler-1072,1,2016,1.56906650,1.580,3.12000,1849,4.27,Kepler
Kepler-1056 b,Kepler-1056,1,2016,27.49560600,3.010,9.32000,590,4.33,Kepler
Kepler-1755 b,Kepler-1755,1,2021,24.81209946,5.917,29.40000,631,4.51,Kepler
Kepler-1340 b,Kepler-1340,1,2016,0.66502692,1.550,3.02000,2174,4.24,Kepler
Kepler-1092 b,Kepler-1092,1,2016,58.60179250,2.070,4.94000,508,4.44,Kepler
Kepler-226 d,Kepler-226,1,2014,8.10904400,1.220,1.98000,800,4.59,Kepler
Kepler-226 c,Kepler-226,1,2014,5.34955500,2.270,45.20000,919,4.59,Kepler
Kepler-226 b,Kepler-226,1,2014,3.94099700,1.550,24.00000,1018,4.59,Kepler
Kepler-836 b,Kepler-836,1,2016,11.36112327,2.730,7.90000,869,4.41,Kepler
OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,1,2021,,1.390,2.50000,,,OGLE
Kepler-1746 b,Kepler-1746,1,2021,321.21200560,8.935,59.10000,310,4.26,Kepler
Kepler-1471 c,Kepler-1471,1,2023,11.60448810,1.880,4.19000,841,4.28,Kepler
Kepler-1471 b,Kepler-1471,1,2016,3.63899398,1.410,2.57000,1238,4.48,Kepler
Kepler-904 b,Kepler-904,1,2016,3.02166863,1.770,3.78000,1332,4.31,Kepler
Kepler-1806 b,Kepler-1806,1,2021,9.03332043,2.356,6.15000,729,4.59,Kepler
Kepler-1594 b,Kepler-1594,1,2016,2.71603809,1.060,1.20000,1360,4.39,Kepler
Kepler-1866 b,Kepler-1866,1,2021,11.66009998,2.082,4.99000,834,4.38,Kepler
Kepler-277 c,Kepler-277,1,2013,33.00600000,3.360,64.20000,778,4.03,Kepler
Kepler-277 b,Kepler-277,1,2013,17.32400000,2.920,87.30000,964,4.03,Kepler
Kepler-293 c,Kepler-293,1,2014,54.15574300,3.830,14.00000,466,4.50,Kepler
Kepler-293 b,Kepler-293,1,2014,19.25419600,3.070,9.64000,657,4.50,Kepler
Kepler-654 b,Kepler-654,1,2016,13.72465129,2.070,4.94000,831,4.36,Kepler
Kepler-417 c,Kepler-417,1,2014,15.94300000,2.690,7.70000,616,4.57,Kepler
Kepler-417 b,Kepler-417,1,2014,12.33100000,2.310,11.00000,671,4.57,Kepler
Kepler-593 b,Kepler-593,1,2016,21.21708973,2.870,8.60000,706,4.39,Kepler
Kepler-1325 b,Kepler-1325,1,2016,33.87868380,2.860,8.55000,564,4.50,Kepler
Kepler-555 b,Kepler-555,1,2016,16.21775407,2.830,8.40000,664,4.42,Kepler
Kepler-798 b,Kepler-798,1,2016,13.71933369,2.390,6.30000,864,4.29,Kepler
Kepler-1379 b,Kepler-1379,1,2016,0.88184115,1.300,2.24000,1564,4.57,Kepler
Kepler-641 b,Kepler-641,1,2016,9.48961571,1.850,4.08000,926,4.33,Kepler
Kepler-58 e,Kepler-58,1,2023,4.45814897,1.610,3.22000,1212,4.38,Kepler
Kepler-58 d,Kepler-58,1,2014,40.10137100,2.940,8.96000,583,4.37,Kepler
Kepler-58 c,Kepler-58,1,2012,15.57415680,2.860,53.00000,799,4.39,Kepler
Kepler-58 b,Kepler-58,1,2012,10.21849540,2.780,35.50000,920,4.39,Kepler
Kepler-397 c,Kepler-397,1,2014,135.49852700,6.180,31.60000,295,4.57,Kepler
Kepler-397 b,Kepler-397,1,2014,22.25094900,2.460,6.62000,539,4.57,Kepler
Kepler-1241 b,Kepler-1241,1,2016,18.55257010,2.630,7.41000,612,4.56,Kepler
Kepler-188 c,Kepler-188,1,2014,5.99655300,3.190,10.30000,1025,4.35,Kepler
Kepler-188 b,Kepler-188,1,2014,2.06189700,1.680,3.46000,1463,4.35,Kepler
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,1,2019,,12.900,111.00000,,,KMTNet
Kepler-1533 b,Kepler-1533,1,2016,308.54710000,3.460,11.80000,330,4.20,Kepler
Kepler-401 d,Kepler-401,1,2016,184.25640500,2.270,5.77000,380,4.28,Kepler
Kepler-401 c,Kepler-401,1,2014,47.31821800,2.150,5.27000,598,4.25,Kepler
Kepler-401 b,Kepler-401,1,2014,14.38303500,1.710,3.57000,889,4.25,Kepler
Kepler-544 b,Kepler-544,1,2016,21.41616926,2.120,5.14000,748,4.33,Kepler
Kepler-1752 b,Kepler-1752,1,2021,56.35850143,4.541,18.70000,419,4.53,Kepler
Kepler-1781 b,Kepler-1781,1,2021,4.88752985,2.381,6.26000,1003,4.50,Kepler
Kepler-763 d,Kepler-763,1,2023,6.50327035,1.670,3.43000,804,4.49,Kepler
Kepler-763 c,Kepler-763,1,2023,4.09667624,1.420,2.60000,938,4.49,Kepler
Kepler-763 b,Kepler-763,1,2016,1.19655156,1.220,1.98000,1414,4.57,Kepler
Kepler-1404 b,Kepler-1404,1,2016,15.93147390,2.010,4.70000,596,4.56,Kepler
Kepler-1220 b,Kepler-1220,1,2016,7.42693741,1.520,2.92000,899,4.45,Kepler
Kepler-980 b,Kepler-980,1,2016,11.55102504,2.670,7.61000,845,4.41,Kepler
Kepler-809 b,Kepler-809,1,2016,55.63934000,3.010,9.32000,478,4.45,Kepler
HATS-67 b,HATS-67,1,2018,1.60917880,18.887,460.85350,2193,4.28,HATSouth
Kepler-350 d,Kepler-350,1,2013,26.13600000,2.800,14.90000,782,4.24,Kepler
Kepler-350 c,Kepler-350,1,2013,17.84900000,3.100,6.10000,888,4.24,Kepler
Kepler-350 b,Kepler-350,1,2014,11.18956200,1.850,4.08000,1037,4.15,Kepler
Kepler-1191 b,Kepler-1191,1,2016,5.60014851,1.510,2.89000,952,4.56,Kepler
Kepler-116 c,Kepler-116,1,2014,13.07163000,2.300,5.90000,964,4.20,Kepler
Kepler-116 b,Kepler-116,1,2014,5.96873400,3.420,11.60000,1251,4.20,Kepler
Kepler-1416 b,Kepler-1416,1,2016,1.49514952,0.880,0.61500,1870,4.35,Kepler
Kepler-270 c,Kepler-270,1,2014,25.26288700,1.770,3.78000,756,4.20,Kepler
Kepler-270 b,Kepler-270,1,2014,11.47609400,2.010,4.70000,984,4.20,Kepler
Kepler-1554 b,Kepler-1554,1,2016,198.08877400,2.900,8.75000,288,4.56,Kepler
Kepler-608 b,Kepler-608,1,2016,6.41251504,3.640,12.90000,1069,4.43,Kepler
Kepler-1572 b,Kepler-1572,1,2016,5.49548621,0.940,0.77900,1293,4.47,Kepler
Kepler-1060 b,Kepler-1060,1,2016,46.87793670,2.380,6.26000,484,4.44,Kepler
Kepler-616 d,Kepler-616,1,2021,51.06740189,2.653,7.52000,499,4.48,Kepler
Kepler-616 c,Kepler-616,1,2016,90.41135560,3.410,11.50000,413,4.46,Kepler
Kepler-616 b,Kepler-616,1,2016,9.99761851,2.430,6.48000,860,4.46,Kepler
Kepler-1569 b,Kepler-1569,1,2016,5.79180156,1.680,3.46000,1222,4.24,Kepler
HATS-11 b,HATS-11,1,2016,3.61918800,18.030,263.79890,1596,4.19,HATSouth
Kepler-839 b,Kepler-839,1,2016,37.81445140,2.570,7.13000,626,4.29,Kepler
Kepler-1556 b,Kepler-1556,1,2016,8.82713457,1.960,4.50000,797,4.47,Kepler
Kepler-1585 b,Kepler-1585,1,2016,3.58274630,1.790,3.86000,1064,4.50,Kepler
Kepler-1134 b,Kepler-1134,1,2016,17.13263989,2.640,7.46000,611,4.56,Kepler
Kepler-1201 b,Kepler-1201,1,2016,15.18725932,2.290,5.86000,789,4.32,Kepler
Kepler-1052 c,Kepler-1052,1,2023,180.92172900,2.300,5.90000,302,4.55,Kepler
Kepler-1052 b,Kepler-1052,1,2016,34.85382760,2.930,8.91000,522,4.42,Kepler
Kepler-1045 b,Kepler-1045,1,2016,26.41045478,2.690,7.70000,512,4.55,Kepler
Kepler-264 c,Kepler-264,1,2014,140.10126100,2.830,8.40000,511,4.15,Kepler
Kepler-264 b,Kepler-264,1,2014,40.80623100,3.330,11.10000,772,4.15,Kepler
Kepler-1003 b,Kepler-1003,1,2016,3.55485691,1.780,3.82000,1157,4.35,Kepler
Kepler-349 c,Kepler-349,1,2014,12.24762900,1.960,4.50000,763,4.52,Kepler
Kepler-349 b,Kepler-349,1,2014,5.92977800,1.900,94.50000,972,4.52,Kepler
Kepler-317 c,Kepler-317,1,2014,8.77501000,1.720,3.61000,837,4.49,Kepler
Kepler-317 b,Kepler-317,1,2014,5.52424200,2.090,109.80000,976,4.49,Kepler
Kepler-1162 c,Kepler-1162,1,2023,59.28406400,1.810,3.93000,401,4.50,Kepler
Kepler-1162 b,Kepler-1162,1,2016,32.56370690,2.210,5.52000,490,4.54,Kepler
Kepler-670 b,Kepler-670,1,2016,2.81650485,13.180,,1219,4.44,Kepler
Kepler-869 b,Kepler-869,1,2016,40.42877550,3.610,12.70000,494,4.47,Kepler
Kepler-1070 b,Kepler-1070,1,2016,6.22161470,1.730,3.64000,1101,4.27,Kepler
Kepler-498 b,Kepler-498,1,2016,9.61375356,3.030,9.43000,931,4.47,Kepler
Kepler-685 b,Kepler-685,1,2016,1.62552220,10.580,78.80000,1579,4.36,Kepler
Kepler-1181 c,Kepler-1181,1,2023,8.93484887,1.830,4.01000,1124,4.30,Kepler
Kepler-1181 b,Kepler-1181,1,2016,4.89337519,1.570,3.09000,1374,4.27,Kepler
Kepler-778 b,Kepler-778,1,2016,3.75574426,1.680,3.46000,977,4.58,Kepler
Kepler-160 d,Kepler-160,1,2020,30.00000000,,100.00000,,4.47,Kepler
Kepler-160 c,Kepler-160,1,2014,13.69942900,3.760,13.60000,771,4.47,Kepler
Kepler-160 b,Kepler-160,1,2014,4.30939700,1.715,3.59000,1134,4.47,Kepler
HAT-P-66 b,HAT-P-66,1,2016,2.97208600,17.822,248.86089,1896,3.99,HATNet
Kepler-382 c,Kepler-382,1,2014,12.16270100,1.590,3.15000,882,4.40,Kepler
Kepler-382 b,Kepler-382,1,2014,5.26215500,1.320,2.30000,1166,4.40,Kepler
Kepler-1894 c,Kepler-1894,1,2023,5.05368985,1.210,1.92000,1007,4.53,Kepler
Kepler-1894 b,Kepler-1894,1,2021,2.76266003,1.201,1.87000,1231,4.53,Kepler
Kepler-921 b,Kepler-921,1,2016,51.30063400,2.870,8.60000,492,4.50,Kepler
HD 240237 b,HD 240237,1,2011,745.70001000,12.200,5050.31870,,1.67,McDonald Observatory
Kepler-1333 b,Kepler-1333,1,2016,109.64718420,2.810,8.30000,428,4.49,Kepler
Kepler-1546 b,Kepler-1546,1,2016,19.59749710,3.130,9.96000,671,4.48,Kepler
Kepler-794 b,Kepler-794,1,2016,11.13125132,2.110,5.10000,952,4.23,Kepler
Kepler-770 d,Kepler-770,1,2016,4.15244722,1.400,2.54000,1941,4.49,Kepler
Kepler-770 c,Kepler-770,1,2016,1.47532231,1.200,1.87000,2740,4.49,Kepler
Kepler-770 b,Kepler-770,1,2016,18.92540274,2.300,5.90000,1171,4.49,Kepler
Kepler-361 c,Kepler-361,1,2014,55.18802300,2.520,6.90000,568,4.25,Kepler
Kepler-361 b,Kepler-361,1,2014,8.48661600,1.450,2.70000,1060,4.25,Kepler
Kepler-470 b,Kepler-470,1,2016,24.66919569,14.440,35600.00000,1485,4.14,Kepler
Kepler-1921 c,Kepler-1921,1,2023,3.15722086,1.410,2.57000,1791,3.93,Kepler
Kepler-1921 b,Kepler-1921,1,2021,20.03479958,2.895,8.72000,967,3.93,Kepler
Kepler-1001 c,Kepler-1001,1,2020,9.18186000,1.578,3.11000,804,4.56,Kepler
Kepler-1001 b,Kepler-1001,1,2016,14.30511983,3.150,10.10000,693,4.52,Kepler
Kepler-101 c,Kepler-101,1,2014,6.02976000,1.250,3.78000,1413,4.12,Kepler
Kepler-101 b,Kepler-101,1,2014,3.48768120,5.770,51.10000,1513,4.12,Kepler
Kepler-343 c,Kepler-343,1,2014,23.22182000,2.020,4.74000,746,4.18,Kepler
Kepler-343 b,Kepler-343,1,2014,8.96855000,2.410,6.39000,1024,4.18,Kepler
Kepler-721 b,Kepler-721,1,2016,5.39202539,2.640,7.46000,850,4.58,Kepler
CoRoT-36 b,CoRoT-36,1,2022,5.61653100,15.805,216.12332,1567,4.16,CoRoT
BD-13 2130 b,BD-13 2130,1,2007,714.29999000,12.500,3108.37740,,2.20,La Silla Observatory
Kepler-818 b,Kepler-818,1,2016,10.03538581,5.110,22.90000,786,4.49,Kepler
Kepler-251 e,Kepler-251,1,2014,99.64016100,2.770,8.10000,360,4.49,Kepler
Kepler-251 d,Kepler-251,1,2014,30.13300100,2.770,8.10000,536,4.49,Kepler
Kepler-251 c,Kepler-251,1,2014,16.51404300,2.770,8.10000,655,4.49,Kepler
Kepler-251 b,Kepler-251,1,2014,4.79093600,1.330,2.33000,990,4.49,Kepler
Kepler-1588 b,Kepler-1588,1,2016,7.84931739,0.760,0.36300,925,4.43,Kepler
Kepler-1842 b,Kepler-1842,1,2021,14.02639961,2.354,6.14000,822,4.36,Kepler
Kepler-376 c,Kepler-376,1,2014,14.17232700,1.790,3.86000,873,4.30,Kepler
Kepler-376 b,Kepler-376,1,2014,4.92019900,1.070,1.24000,1242,4.30,Kepler
Kepler-7 b,Kepler-7,1,2009,4.88548920,18.181,140.16303,1630,3.98,Kepler
Kepler-1196 b,Kepler-1196,1,2016,66.18490310,2.230,5.60000,436,4.46,Kepler
Kepler-1865 b,Kepler-1865,1,2021,2.52400994,1.577,3.11000,1203,4.49,Kepler
Kepler-679 b,Kepler-679,1,2016,12.39358604,3.010,9.32000,677,4.54,Kepler
KOI-3680 b,KOI-3680,1,2018,141.24167100,11.097,613.41190,347,4.47,Kepler
Kepler-1543 b,Kepler-1543,1,2016,6.96710269,2.710,7.80000,1774,4.14,Kepler
Kepler-1137 b,Kepler-1137,1,2016,23.92107910,2.200,5.48000,1020,4.08,Kepler
Kepler-926 b,Kepler-926,1,2016,52.06886010,2.310,5.95000,524,4.43,Kepler
Kepler-1570 b,Kepler-1570,1,2016,26.54895500,1.070,1.24000,836,4.50,Kepler
Kepler-1195 b,Kepler-1195,1,2016,8.49642241,2.080,4.98000,702,4.61,Kepler
Kepler-673 b,Kepler-673,1,2016,3.72873109,6.540,34.80000,1023,4.54,Kepler
Kepler-774 b,Kepler-774,1,2016,11.08957230,3.170,10.20000,1422,3.87,Kepler
Kepler-430 c,Kepler-430,1,2015,110.97900000,1.750,3.71000,458,4.15,Kepler
Kepler-430 b,Kepler-430,1,2015,35.96800000,3.250,10.60000,667,4.15,Kepler
Kepler-1234 b,Kepler-1234,1,2016,11.94014029,2.810,8.30000,625,4.59,Kepler
Kepler-733 b,Kepler-733,1,2016,20.83424726,2.820,8.35000,595,4.53,Kepler
K2-161 b,K2-161,1,2018,9.28318800,6.117,31.10000,,3.63,K2
Kepler-1568 b,Kepler-1568,1,2016,20.92539200,1.300,2.24000,729,4.32,Kepler
Kepler-154 f,Kepler-154,1,2016,9.91935684,1.500,2.86000,838,4.45,Kepler
Kepler-154 e,Kepler-154,1,2016,3.93276465,1.500,2.86000,1140,4.45,Kepler
Kepler-154 d,Kepler-154,1,2016,20.54981883,3.840,14.10000,657,4.45,Kepler
Kepler-154 c,Kepler-154,1,2014,62.30327600,2.950,9.01000,454,4.42,Kepler
Kepler-154 b,Kepler-154,1,2014,33.04053200,2.260,5.73000,561,4.42,Kepler
KOI-217 b,KOI-217,1,2010,3.90512000,12.442,,1046,4.53,Kepler
Kepler-1091 b,Kepler-1091,1,2016,1.43474156,1.460,2.73000,1664,4.42,Kepler
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,1,2014,5.11800000,14.000,127.13200,,4.57,Multiple Observatories
Kepler-30 d,Kepler-30,1,2012,143.34394000,8.800,23.10000,308,4.77,Kepler
Kepler-30 c,Kepler-30,1,2012,60.32310500,12.300,640.00000,411,4.77,Kepler
Kepler-30 b,Kepler-30,1,2012,29.33434000,3.900,11.30000,524,4.77,Kepler
Kepler-987 b,Kepler-987,1,2016,105.30331480,3.260,10.70000,351,4.51,Kepler
Kepler-1221 b,Kepler-1221,1,2016,12.00096042,1.880,4.19000,632,4.55,Kepler
Kepler-56 d,Kepler-56,1,2016,1002.00000000,12.800,1784.00000,,3.31,Multiple Observatories
Kepler-56 c,Kepler-56,1,2012,21.40239000,9.800,181.00000,1087,3.31,Kepler
Kepler-56 b,Kepler-56,1,2012,10.50160000,6.510,22.10000,1378,3.31,Kepler
Kepler-1986 b,Kepler-1986,1,2023,19.54896660,1.890,4.23000,579,4.60,Kepler
Kepler-1355 b,Kepler-1355,1,2016,1.28958811,1.460,2.73000,1448,4.55,Kepler
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,2,2014,,1.160,1.66000,,,OGLE
Kepler-1679 b,Kepler-1679,1,2020,9.75376000,2.069,4.93000,813,4.54,Kepler
Kepler-1917 b,Kepler-1917,1,2021,12.90240002,1.890,4.23000,675,4.59,Kepler
Kepler-1564 b,Kepler-1564,1,2016,18.05403810,1.470,2.76000,635,4.50,Kepler
Kepler-1779 b,Kepler-1779,1,2021,16.34359932,3.033,9.44000,730,4.39,Kepler
Kepler-1611 b,Kepler-1611,1,2016,5.17624290,0.810,0.45700,1243,4.49,Kepler
Kepler-473 b,Kepler-473,1,2016,14.55731705,4.080,15.60000,879,4.21,Kepler
Kepler-1488 c,Kepler-1488,1,2021,6.15826988,1.652,3.37000,1212,4.07,Kepler
Kepler-1488 b,Kepler-1488,1,2016,39.81899320,1.860,4.12000,650,4.22,Kepler
Kepler-1719 b,Kepler-1719,1,2021,6.14955998,3.950,14.80000,1287,3.97,Kepler
Kepler-1937 b,Kepler-1937,1,2021,9.68859959,3.023,9.39000,1014,4.36,Kepler
Kepler-1935 b,Kepler-1935,1,2021,3.95140004,2.503,6.82000,1083,4.46,Kepler
Kepler-82 f,Kepler-82,1,2019,75.73200000,4.840,20.90000,,4.49,KOINet
Kepler-82 e,Kepler-82,1,2014,5.90220600,2.470,6.66000,926,4.47,Kepler
Kepler-82 d,Kepler-82,1,2014,2.38296100,1.770,3.78000,1253,4.47,Kepler
Kepler-82 c,Kepler-82,1,2012,51.54000000,5.340,13.90000,450,4.49,Kepler
Kepler-82 b,Kepler-82,1,2012,26.44000000,4.070,12.15000,562,4.49,Kepler
Kepler-1518 c,Kepler-1518,1,2023,9.63102580,2.900,8.75000,1094,4.21,Kepler
Kepler-1518 b,Kepler-1518,1,2016,5.11177904,3.050,9.53000,1351,4.08,Kepler
Kepler-1043 b,Kepler-1043,1,2016,38.50533980,2.550,7.04000,532,4.50,Kepler
Kepler-1083 b,Kepler-1083,1,2016,33.41779930,3.360,11.20000,448,4.58,Kepler
Kepler-1251 b,Kepler-1251,1,2016,45.09046430,1.840,4.04000,487,4.51,Kepler
Kepler-837 b,Kepler-837,1,2016,16.56059504,2.560,7.08000,701,4.56,Kepler
Kepler-619 c,Kepler-619,1,2016,1.20846503,1.690,3.50000,1767,4.38,Kepler
Kepler-619 b,Kepler-619,1,2016,5.40427220,3.160,10.10000,1073,4.38,Kepler
Kepler-618 d,Kepler-619,1,2023,11.67894236,4.170,16.20000,830,4.49,Kepler
Kepler-5 b,Kepler-5,1,2009,3.54846570,15.984,670.93913,1750,3.96,Kepler
Kepler-1617 b,Kepler-1617,1,2016,27.47855720,1.200,1.87000,736,4.32,Kepler
NGTS-16 b,NGTS-16,1,2021,4.84532000,14.572,211.99155,1177,4.35,Paranal Observatory
Kepler-628 b,Kepler-628,1,2016,15.45805670,8.400,53.20000,871,4.22,Kepler
Kepler-1303 b,Kepler-1303,1,2016,7.56127224,1.420,2.60000,891,4.44,Kepler
Kepler-1535 b,Kepler-1535,1,2016,138.94420000,2.550,7.04000,384,4.38,Kepler
Kepler-1822 b,Kepler-1822,1,2021,22.13339996,2.648,7.50000,507,4.63,Kepler
Kepler-1291 b,Kepler-1291,1,2016,8.63043276,1.660,3.39000,739,4.56,Kepler
Kepler-384 c,Kepler-384,1,2014,45.34826900,1.130,1.51000,531,4.47,Kepler
Kepler-384 b,Kepler-384,1,2014,22.59705300,1.120,1.46000,670,4.47,Kepler
Kepler-1620 b,Kepler-1620,1,2016,101.95182900,1.610,3.22000,428,4.31,Kepler
Kepler-1727 b,Kepler-1727,1,2021,9.02929974,3.173,10.20000,757,4.53,Kepler
Kepler-364 c,Kepler-364,1,2014,59.98062700,2.150,5.27000,568,4.27,Kepler
Kepler-364 b,Kepler-364,1,2014,25.74571800,1.550,3.02000,753,4.27,Kepler
Kepler-1256 b,Kepler-1256,1,2016,12.41277540,1.490,2.83000,933,4.23,Kepler
Kepler-150 f,Kepler-150,1,2017,637.20930000,3.640,12.90000,,4.51,Kepler
Kepler-150 e,Kepler-150,1,2014,30.82655700,3.120,9.91000,544,4.47,Kepler
Kepler-150 d,Kepler-150,1,2014,12.56093000,2.790,8.20000,734,4.47,Kepler
Kepler-150 c,Kepler-150,1,2014,7.38199800,3.690,13.20000,876,4.47,Kepler
Kepler-150 b,Kepler-150,1,2014,3.42805400,1.250,2.10000,1131,4.47,Kepler
Kepler-164 e,Kepler-164,1,2023,94.88690200,4.240,16.70000,429,4.34,Kepler
Kepler-164 d,Kepler-164,1,2014,28.98676900,2.450,6.57000,637,4.33,Kepler
Kepler-164 c,Kepler-164,1,2014,10.94572300,2.730,7.90000,881,4.33,Kepler
Kepler-164 b,Kepler-164,1,2014,5.03503000,1.410,2.57000,1141,4.33,Kepler
Kepler-1342 b,Kepler-1342,1,2016,2.21571036,1.660,3.39000,1283,4.51,Kepler
Kepler-656 c,Kepler-656,1,2023,5.25449393,1.410,2.57000,975,4.50,Kepler
Kepler-656 b,Kepler-656,1,2016,1.26025909,3.120,9.91000,1569,4.56,Kepler
Kepler-1447 b,Kepler-1447,1,2016,56.67472850,2.900,8.75000,522,4.47,Kepler
Kepler-1457 b,Kepler-1457,1,2016,51.11102430,1.990,4.62000,478,4.43,Kepler
